respID,qID,altID,obsID,profileID,salary_increase,req_in_person_days,attendance_bonus,commute_credit,vacation_days,salary_cut,no_choice
275,8,1,2200,364,3,1,0,0,5,0,0
275,8,2,2200,0,0,0,0,0,0,0,1
276,1,1,2201,6370,3,2,2,100,5,4,0
276,1,2,2201,0,0,0,0,0,0,0,1
276,2,1,2202,2447,4,3,0,200,10,1,0
276,2,2,2202,0,0,0,0,0,0,0,1
276,3,1,2203,5725,0,5,1,200,15,3,0
276,3,2,2203,0,0,0,0,0,0,0,1
276,4,1,2204,4404,5,4,2,0,0,3,0
276,4,2,2204,0,0,0,0,0,0,0,1
276,5,1,2205,3514,3,1,0,200,5,2,0
276,5,2,2205,0,0,0,0,0,0,0,1
276,6,1,2206,7565,4,1,0,0,5,5,0
276,6,2,2206,0,0,0,0,0,0,0,1
276,7,1,2207,8560,3,2,0,200,15,5,0
276,7,2,2207,0,0,0,0,0,0,0,1
276,8,1,2208,7432,3,4,1,100,0,5,0
276,8,2,2208,0,0,0,0,0,0,0,1
277,1,1,2209,6141,2,4,0,0,5,4,0
277,1,2,2209,0,0,0,0,0,0,0,1
277,2,1,2210,3750,5,5,1,50,10,2,0
277,2,2,2210,0,0,0,0,0,0,0,1
277,3,1,2211,6544,3,1,2,0,10,4,0
277,3,2,2211,0,0,0,0,0,0,0,1
277,4,1,2212,4298,1,2,2,200,15,2,0
277,4,2,2212,0,0,0,0,0,0,0,1
277,5,1,2213,4961,4,2,0,200,5,3,0
277,5,2,2213,0,0,0,0,0,0,0,1
277,6,1,2214,5112,5,2,2,0,10,3,0
277,6,2,2214,0,0,0,0,0,0,0,1
277,7,1,2215,7540,3,2,2,200,0,5,0
277,7,2,2215,0,0,0,0,0,0,0,1
277,8,1,2216,6940,3,2,0,50,15,4,0
277,8,2,2216,0,0,0,0,0,0,0,1
278,1,1,2217,4606,3,3,0,200,0,3,0
278,1,2,2217,0,0,0,0,0,0,0,1
278,2,1,2218,6997,0,2,2,50,15,4,0
278,2,2,2218,0,0,0,0,0,0,0,1
278,3,1,2219,1419,2,2,2,200,15,0,0
278,3,2,2219,0,0,0,0,0,0,0,1
278,4,1,2220,2121,2,4,1,200,5,1,0
278,4,2,2220,0,0,0,0,0,0,0,1
278,5,1,2221,6153,2,1,1,0,5,4,0
278,5,2,2221,0,0,0,0,0,0,0,1
278,6,1,2222,6082,3,4,1,200,0,4,0
278,6,2,2222,0,0,0,0,0,0,0,1
278,7,1,2223,347,4,3,2,200,0,0,0
278,7,2,2223,0,0,0,0,0,0,0,1
278,8,1,2224,8213,4,4,0,200,10,5,0
278,8,2,2224,0,0,0,0,0,0,0,1
279,1,1,2225,4475,4,1,2,50,0,3,0
279,1,2,2225,0,0,0,0,0,0,0,1
279,2,1,2226,585,2,3,1,100,5,0,0
279,2,2,2226,0,0,0,0,0,0,0,1
279,3,1,2227,5972,1,1,1,100,0,4,0
279,3,2,2227,0,0,0,0,0,0,0,1
279,4,1,2228,2963,4,4,2,0,0,2,0
279,4,2,2228,0,0,0,0,0,0,0,1
279,5,1,2229,66,5,1,2,0,0,0,0
279,5,2,2229,0,0,0,0,0,0,0,1
279,6,1,2230,1730,1,4,0,200,0,1,0
279,6,2,2230,0,0,0,0,0,0,0,1
279,7,1,2231,8017,0,2,0,50,10,5,0
279,7,2,2231,0,0,0,0,0,0,0,1
279,8,1,2232,4306,3,3,2,200,15,2,0
279,8,2,2232,0,0,0,0,0,0,0,1
280,1,1,2233,5659,0,4,2,100,15,3,0
280,1,2,2233,0,0,0,0,0,0,0,1
280,2,1,2234,6870,5,5,0,0,15,4,0
280,2,2,2234,0,0,0,0,0,0,0,1
280,3,1,2235,2974,3,1,0,50,0,2,0
280,3,2,2235,0,0,0,0,0,0,0,1
280,4,1,2236,1306,3,3,1,100,15,0,0
280,4,2,2236,0,0,0,0,0,0,0,1
280,5,1,2237,1482,5,2,1,0,0,1,0
280,5,2,2237,0,0,0,0,0,0,0,1
280,6,1,2238,6996,5,1,2,50,15,4,0
280,6,2,2238,0,0,0,0,0,0,0,1
280,7,1,2239,740,1,4,0,0,10,0,0
280,7,2,2239,0,0,0,0,0,0,0,1
280,8,1,2240,385,0,5,0,0,5,0,0
280,8,2,2240,0,0,0,0,0,0,0,1
281,1,1,2241,3290,1,4,1,0,5,2,0
281,1,2,2241,0,0,0,0,0,0,0,1
281,2,1,2242,2434,3,1,0,200,10,1,0
281,2,2,2242,0,0,0,0,0,0,0,1
281,3,1,2243,4461,2,4,1,50,0,3,0
281,3,2,2243,0,0,0,0,0,0,0,1
281,4,1,2244,5935,0,5,2,50,0,4,0
281,4,2,2244,0,0,0,0,0,0,0,1
281,5,1,2245,4284,5,4,1,200,15,2,0
281,5,2,2245,0,0,0,0,0,0,0,1
281,6,1,2246,5377,0,2,2,200,10,3,0
281,6,2,2246,0,0,0,0,0,0,0,1
281,7,1,2247,3362,1,1,1,50,5,2,0
281,7,2,2247,0,0,0,0,0,0,0,1
281,8,1,2248,3017,4,3,1,50,0,2,0
281,8,2,2248,0,0,0,0,0,0,0,1
282,1,1,2249,6944,1,3,0,50,15,4,0
282,1,2,2249,0,0,0,0,0,0,0,1
282,2,1,2250,7163,4,4,1,200,15,4,0
282,2,2,2250,0,0,0,0,0,0,0,1
282,3,1,2251,5816,1,5,1,0,0,4,0
282,3,2,2251,0,0,0,0,0,0,0,1
282,4,1,2252,6156,5,1,1,0,5,4,0
282,4,2,2252,0,0,0,0,0,0,0,1
282,5,1,2253,5978,1,2,1,100,0,4,0
282,5,2,2253,0,0,0,0,0,0,0,1
282,6,1,2254,1251,2,4,2,50,15,0,0
282,6,2,2254,0,0,0,0,0,0,0,1
282,7,1,2255,900,5,5,2,50,10,0,0
282,7,2,2255,0,0,0,0,0,0,0,1
282,8,1,2256,2608,3,5,2,0,15,1,0
282,8,2,2256,0,0,0,0,0,0,0,1
283,1,1,2257,5930,1,4,2,50,0,4,0
283,1,2,2257,0,0,0,0,0,0,0,1
283,2,1,2258,1184,1,3,0,50,15,0,0
283,2,2,2258,0,0,0,0,0,0,0,1
283,3,1,2259,5168,1,2,1,50,10,3,0
283,3,2,2259,0,0,0,0,0,0,0,1
283,4,1,2260,2063,4,4,2,100,5,1,0
283,4,2,2260,0,0,0,0,0,0,0,1
283,5,1,2261,803,4,4,2,0,10,0,0
283,5,2,2261,0,0,0,0,0,0,0,1
283,6,1,2262,8018,1,2,0,50,10,5,0
283,6,2,2262,0,0,0,0,0,0,0,1
283,7,1,2263,5400,5,5,2,200,10,3,0
283,7,2,2263,0,0,0,0,0,0,0,1
283,8,1,2264,8332,3,4,1,0,15,5,0
283,8,2,2264,0,0,0,0,0,0,0,1
284,1,1,2265,5474,1,3,2,0,15,3,0
284,1,2,2265,0,0,0,0,0,0,0,1
284,2,1,2266,2329,0,4,2,50,10,1,0
284,2,2,2266,0,0,0,0,0,0,0,1
284,3,1,2267,8067,2,5,1,50,10,5,0
284,3,2,2267,0,0,0,0,0,0,0,1
284,4,1,2268,3709,0,4,0,50,10,2,0
284,4,2,2268,0,0,0,0,0,0,0,1
284,5,1,2269,6194,1,3,2,0,5,4,0
284,5,2,2269,0,0,0,0,0,0,0,1
284,6,1,2270,4270,3,2,1,200,15,2,0
284,6,2,2270,0,0,0,0,0,0,0,1
284,7,1,2271,6766,3,3,0,200,10,4,0
284,7,2,2271,0,0,0,0,0,0,0,1
284,8,1,2272,1884,5,4,2,0,5,1,0
284,8,2,2272,0,0,0,0,0,0,0,1
285,1,1,2273,163,0,3,2,50,0,0,0
285,1,2,2273,0,0,0,0,0,0,0,1
285,2,1,2274,8554,3,1,0,200,15,5,0
285,2,2,2274,0,0,0,0,0,0,0,1
285,3,1,2275,2508,5,3,2,200,10,1,0
285,3,2,2275,0,0,0,0,0,0,0,1
285,4,1,2276,4292,1,1,2,200,15,2,0
285,4,2,2276,0,0,0,0,0,0,0,1
285,5,1,2277,7373,4,4,2,50,0,5,0
285,5,2,2277,0,0,0,0,0,0,0,1
285,6,1,2278,8455,0,5,2,50,15,5,0
285,6,2,2278,0,0,0,0,0,0,0,1
285,7,1,2279,8507,4,3,1,100,15,5,0
285,7,2,2279,0,0,0,0,0,0,0,1
285,8,1,2280,6228,5,3,0,50,5,4,0
285,8,2,2280,0,0,0,0,0,0,0,1
286,1,1,2281,3903,2,1,1,200,10,2,0
286,1,2,2281,0,0,0,0,0,0,0,1
286,2,1,2282,7605,2,3,1,0,5,5,0
286,2,2,2282,0,0,0,0,0,0,0,1
286,3,1,2283,3068,1,2,0,100,0,2,0
286,3,2,2283,0,0,0,0,0,0,0,1
286,4,1,2284,4132,3,4,2,50,15,2,0
286,4,2,2284,0,0,0,0,0,0,0,1
286,5,1,2285,6000,5,5,1,100,0,4,0
286,5,2,2285,0,0,0,0,0,0,0,1
286,6,1,2286,6964,3,1,1,50,15,4,0
286,6,2,2286,0,0,0,0,0,0,0,1
286,7,1,2287,5217,2,5,2,50,10,3,0
286,7,2,2287,0,0,0,0,0,0,0,1
286,8,1,2288,5503,0,3,0,50,15,3,0
286,8,2,2288,0,0,0,0,0,0,0,1
287,1,1,2289,4575,2,3,2,100,0,3,0
287,1,2,2289,0,0,0,0,0,0,0,1
287,2,1,2290,6003,2,1,2,100,0,4,0
287,2,2,2290,0,0,0,0,0,0,0,1
287,3,1,2291,2308,3,5,1,50,10,1,0
287,3,2,2291,0,0,0,0,0,0,0,1
287,4,1,2292,7233,2,1,1,0,0,5,0
287,4,2,2292,0,0,0,0,0,0,0,1
287,5,1,2293,4851,2,4,2,50,5,3,0
287,5,2,2293,0,0,0,0,0,0,0,1
287,6,1,2294,1381,0,1,1,200,15,0,0
287,6,2,2294,0,0,0,0,0,0,0,1
287,7,1,2295,6035,4,1,0,200,0,4,0
287,7,2,2295,0,0,0,0,0,0,0,1
287,8,1,2296,2381,4,2,1,100,10,1,0
287,8,2,2296,0,0,0,0,0,0,0,1
288,1,1,2297,357,2,5,2,200,0,0,0
288,1,2,2297,0,0,0,0,0,0,0,1
288,2,1,2298,4934,1,3,2,100,5,3,0
288,2,2,2298,0,0,0,0,0,0,0,1
288,3,1,2299,4751,4,2,2,0,5,3,0
288,3,2,2299,0,0,0,0,0,0,0,1
288,4,1,2300,7227,2,5,0,0,0,5,0
288,4,2,2300,0,0,0,0,0,0,0,1
288,5,1,2301,5927,4,3,2,50,0,4,0
288,5,2,2301,0,0,0,0,0,0,0,1
288,6,1,2302,883,0,3,2,50,10,0,0
288,6,2,2302,0,0,0,0,0,0,0,1
288,7,1,2303,2706,5,1,0,100,15,1,0
288,7,2,2303,0,0,0,0,0,0,0,1
288,8,1,2304,2292,5,2,1,50,10,1,0
288,8,2,2304,0,0,0,0,0,0,0,1
289,1,1,2305,4488,5,3,2,50,0,3,0
289,1,2,2305,0,0,0,0,0,0,0,1
289,2,1,2306,4227,2,5,2,100,15,2,0
289,2,2,2306,0,0,0,0,0,0,0,1
289,3,1,2307,7138,3,5,0,200,15,4,0
289,3,2,2307,0,0,0,0,0,0,0,1
289,4,1,2308,653,4,4,0,200,5,0,0
289,4,2,2308,0,0,0,0,0,0,0,1
289,5,1,2309,8551,0,1,0,200,15,5,0
289,5,2,2309,0,0,0,0,0,0,0,1
289,6,1,2310,8385,2,3,0,50,15,5,0
289,6,2,2310,0,0,0,0,0,0,0,1
289,7,1,2311,687,2,5,1,200,5,0,0
289,7,2,2311,0,0,0,0,0,0,0,1
289,8,1,2312,2858,1,2,2,200,15,1,0
289,8,2,2312,0,0,0,0,0,0,0,1
290,1,1,2313,1231,0,1,2,50,15,0,0
290,1,2,2313,0,0,0,0,0,0,0,1
290,2,1,2314,1345,0,5,2,100,15,0,0
290,2,2,2314,0,0,0,0,0,0,0,1
290,3,1,2315,4936,3,3,2,100,5,3,0
290,3,2,2315,0,0,0,0,0,0,0,1
290,4,1,2316,3874,3,1,0,200,10,2,0
290,4,2,2316,0,0,0,0,0,0,0,1
290,5,1,2317,4816,3,3,1,50,5,3,0
290,5,2,2317,0,0,0,0,0,0,0,1
290,6,1,2318,4358,1,2,1,0,0,3,0
290,6,2,2318,0,0,0,0,0,0,0,1
290,7,1,2319,5795,4,1,1,0,0,4,0
290,7,2,2319,0,0,0,0,0,0,0,1
290,8,1,2320,5437,0,2,1,0,15,3,0
290,8,2,2320,0,0,0,0,0,0,0,1
291,1,1,2321,4796,1,5,0,50,5,3,0
291,1,2,2321,0,0,0,0,0,0,0,1
291,2,1,2322,3534,5,4,0,200,5,2,0
291,2,2,2322,0,0,0,0,0,0,0,1
291,3,1,2323,451,0,1,0,50,5,0,0
291,3,2,2323,0,0,0,0,0,0,0,1
291,4,1,2324,2697,2,5,2,50,15,1,0
291,4,2,2324,0,0,0,0,0,0,0,1
291,5,1,2325,3905,4,1,1,200,10,2,0
291,5,2,2325,0,0,0,0,0,0,0,1
291,6,1,2326,4169,4,5,0,100,15,2,0
291,6,2,2326,0,0,0,0,0,0,0,1
291,7,1,2327,184,3,1,0,100,0,0,0
291,7,2,2327,0,0,0,0,0,0,0,1
291,8,1,2328,1657,0,2,1,100,0,1,0
291,8,2,2328,0,0,0,0,0,0,0,1
292,1,1,2329,8374,3,1,0,50,15,5,0
292,1,2,2329,0,0,0,0,0,0,0,1
292,2,1,2330,7785,2,3,1,100,5,5,0
292,2,2,2330,0,0,0,0,0,0,0,1
292,3,1,2331,4488,5,3,2,50,0,3,0
292,3,2,2331,0,0,0,0,0,0,0,1
292,4,1,2332,1250,1,4,2,50,15,0,0
292,4,2,2332,0,0,0,0,0,0,0,1
292,5,1,2333,5545,0,5,1,50,15,3,0
292,5,2,2333,0,0,0,0,0,0,0,1
292,6,1,2334,7065,2,3,1,100,15,4,0
292,6,2,2334,0,0,0,0,0,0,0,1
292,7,1,2335,4009,0,4,1,0,15,2,0
292,7,2,2335,0,0,0,0,0,0,0,1
292,8,1,2336,4051,0,1,0,50,15,2,0
292,8,2,2336,0,0,0,0,0,0,0,1
293,1,1,2337,1396,3,3,1,200,15,0,0
293,1,2,2337,0,0,0,0,0,0,0,1
293,2,1,2338,4168,3,5,0,100,15,2,0
293,2,2,2338,0,0,0,0,0,0,0,1
293,3,1,2339,6178,3,5,1,0,5,4,0
293,3,2,2339,0,0,0,0,0,0,0,1
293,4,1,2340,6476,1,5,2,200,5,4,0
293,4,2,2340,0,0,0,0,0,0,0,1
293,5,1,2341,6330,5,5,0,100,5,4,0
293,5,2,2341,0,0,0,0,0,0,0,1
293,6,1,2342,1232,1,1,2,50,15,0,0
293,6,2,2342,0,0,0,0,0,0,0,1
293,7,1,2343,4287,2,5,1,200,15,2,0
293,7,2,2343,0,0,0,0,0,0,0,1
293,8,1,2344,2188,3,5,0,0,10,1,0
293,8,2,2344,0,0,0,0,0,0,0,1
294,1,1,2345,4041,2,4,2,0,15,2,0
294,1,2,2345,0,0,0,0,0,0,0,1
294,2,1,2346,2077,0,2,0,200,5,1,0
294,2,2,2346,0,0,0,0,0,0,0,1
294,3,1,2347,4446,5,1,1,50,0,3,0
294,3,2,2347,0,0,0,0,0,0,0,1
294,4,1,2348,1360,3,2,0,200,15,0,0
294,4,2,2348,0,0,0,0,0,0,0,1
294,5,1,2349,8448,5,3,2,50,15,5,0
294,5,2,2349,0,0,0,0,0,0,0,1
294,6,1,2350,3254,1,3,0,0,5,2,0
294,6,2,2350,0,0,0,0,0,0,0,1
294,7,1,2351,3262,3,4,0,0,5,2,0
294,7,2,2351,0,0,0,0,0,0,0,1
294,8,1,2352,6338,1,2,1,100,5,4,0
294,8,2,2352,0,0,0,0,0,0,0,1
295,1,1,2353,3913,0,3,1,200,10,2,0
295,1,2,2353,0,0,0,0,0,0,0,1
295,2,1,2354,2346,5,1,0,100,10,1,0
295,2,2,2354,0,0,0,0,0,0,0,1
295,3,1,2355,1273,0,3,0,100,15,0,0
295,3,2,2355,0,0,0,0,0,0,0,1
295,4,1,2356,3337,0,2,0,50,5,2,0
295,4,2,2356,0,0,0,0,0,0,0,1
295,5,1,2357,7002,5,2,2,50,15,4,0
295,5,2,2357,0,0,0,0,0,0,0,1
295,6,1,2358,5954,1,3,0,100,0,4,0
295,6,2,2358,0,0,0,0,0,0,0,1
295,7,1,2359,962,1,1,2,100,10,0,0
295,7,2,2359,0,0,0,0,0,0,0,1
295,8,1,2360,6707,4,3,1,100,10,4,0
295,8,2,2360,0,0,0,0,0,0,0,1
296,1,1,2361,3611,4,2,0,0,10,2,0
296,1,2,2361,0,0,0,0,0,0,0,1
296,2,1,2362,3844,3,1,2,100,10,2,0
296,2,2,2362,0,0,0,0,0,0,0,1
296,3,1,2363,3410,1,4,2,50,5,2,0
296,3,2,2363,0,0,0,0,0,0,0,1
296,4,1,2364,579,2,2,1,100,5,0,0
296,4,2,2364,0,0,0,0,0,0,0,1
296,5,1,2365,4234,3,1,0,200,15,2,0
296,5,2,2365,0,0,0,0,0,0,0,1
296,6,1,2366,2692,3,4,2,50,15,1,0
296,6,2,2366,0,0,0,0,0,0,0,1
296,7,1,2367,8412,5,2,1,50,15,5,0
296,7,2,2367,0,0,0,0,0,0,0,1
296,8,1,2368,5432,1,1,1,0,15,3,0
296,8,2,2368,0,0,0,0,0,0,0,1
297,1,1,2369,8235,2,3,1,200,10,5,0
297,1,2,2369,0,0,0,0,0,0,0,1
297,2,1,2370,3584,1,3,2,200,5,2,0
297,2,2,2370,0,0,0,0,0,0,0,1
297,3,1,2371,7526,1,5,1,200,0,5,0
297,3,2,2371,0,0,0,0,0,0,0,1
297,4,1,2372,2083,0,3,0,200,5,1,0
297,4,2,2372,0,0,0,0,0,0,0,1
297,5,1,2373,7302,5,2,0,50,0,5,0
297,5,2,2373,0,0,0,0,0,0,0,1
297,6,1,2374,7566,5,1,0,0,5,5,0
297,6,2,2374,0,0,0,0,0,0,0,1
297,7,1,2375,7929,2,2,0,0,10,5,0
297,7,2,2375,0,0,0,0,0,0,0,1
297,8,1,2376,4224,5,4,2,100,15,2,0
297,8,2,2376,0,0,0,0,0,0,0,1
298,1,1,2377,6262,3,4,1,50,5,4,0
298,1,2,2377,0,0,0,0,0,0,0,1
298,2,1,2378,1169,4,5,2,0,15,0,0
298,2,2,2378,0,0,0,0,0,0,0,1
298,3,1,2379,1957,0,2,2,50,5,1,0
298,3,2,2379,0,0,0,0,0,0,0,1
298,4,1,2380,876,5,1,2,50,10,0,0
298,4,2,2380,0,0,0,0,0,0,0,1
298,5,1,2381,2049,2,2,2,100,5,1,0
298,5,2,2381,0,0,0,0,0,0,0,1
298,6,1,2382,7375,0,5,2,50,0,5,0
298,6,2,2382,0,0,0,0,0,0,0,1
298,7,1,2383,7590,5,5,0,0,5,5,0
298,7,2,2383,0,0,0,0,0,0,0,1
298,8,1,2384,7318,3,5,0,50,0,5,0
298,8,2,2384,0,0,0,0,0,0,0,1
299,1,1,2385,1513,0,3,2,0,0,1,0
299,1,2,2385,0,0,0,0,0,0,0,1
299,2,1,2386,81,2,4,2,0,0,0,0
299,2,2,2386,0,0,0,0,0,0,0,1
299,3,1,2387,929,4,5,0,100,10,0,0
299,3,2,2387,0,0,0,0,0,0,0,1
299,4,1,2388,7909,0,4,2,200,5,5,0
299,4,2,2388,0,0,0,0,0,0,0,1
299,5,1,2389,2137,0,2,2,200,5,1,0
299,5,2,2389,0,0,0,0,0,0,0,1
299,6,1,2390,3926,1,5,1,200,10,2,0
299,6,2,2390,0,0,0,0,0,0,0,1
299,7,1,2391,6861,2,4,0,0,15,4,0
299,7,2,2391,0,0,0,0,0,0,0,1
299,8,1,2392,2254,3,1,0,50,10,1,0
299,8,2,2392,0,0,0,0,0,0,0,1
300,1,1,2393,3979,0,4,0,0,15,2,0
300,1,2,2393,0,0,0,0,0,0,0,1
300,2,1,2394,1980,5,5,2,50,5,1,0
300,2,2,2394,0,0,0,0,0,0,0,1
300,3,1,2395,2703,2,1,0,100,15,1,0
300,3,2,2395,0,0,0,0,0,0,0,1
300,4,1,2396,4329,2,2,0,0,0,3,0
300,4,2,2396,0,0,0,0,0,0,0,1
300,5,1,2397,1560,5,5,0,50,0,1,0
300,5,2,2397,0,0,0,0,0,0,0,1
300,6,1,2398,5803,0,3,1,0,0,4,0
300,6,2,2398,0,0,0,0,0,0,0,1
300,7,1,2399,1971,2,4,2,50,5,1,0
300,7,2,2399,0,0,0,0,0,0,0,1
300,8,1,2400,1666,3,3,1,100,0,1,0
300,8,2,2400,0,0,0,0,0,0,0,1
301,1,1,2401,8446,3,3,2,50,15,5,0
301,1,2,2401,0,0,0,0,0,0,0,1
301,2,1,2402,5747,4,3,2,200,15,3,0
301,2,2,2402,0,0,0,0,0,0,0,1
301,3,1,2403,6684,5,4,0,100,10,4,0
301,3,2,2403,0,0,0,0,0,0,0,1
301,4,1,2404,7270,3,2,2,0,0,5,0
301,4,2,2404,0,0,0,0,0,0,0,1
301,5,1,2405,6521,4,2,1,0,10,4,0
301,5,2,2405,0,0,0,0,0,0,0,1
301,6,1,2406,868,3,5,1,50,10,0,0
301,6,2,2406,0,0,0,0,0,0,0,1
301,7,1,2407,5812,3,4,1,0,0,4,0
301,7,2,2407,0,0,0,0,0,0,0,1
301,8,1,2408,2341,0,1,0,100,10,1,0
301,8,2,2408,0,0,0,0,0,0,0,1
302,1,1,2409,5458,3,5,1,0,15,3,0
302,1,2,2409,0,0,0,0,0,0,0,1
302,2,1,2410,5653,0,3,2,100,15,3,0
302,2,2,2410,0,0,0,0,0,0,0,1
302,3,1,2411,4446,5,1,1,50,0,3,0
302,3,2,2411,0,0,0,0,0,0,0,1
302,4,1,2412,4195,0,5,1,100,15,2,0
302,4,2,2412,0,0,0,0,0,0,0,1
302,5,1,2413,3912,5,2,1,200,10,2,0
302,5,2,2413,0,0,0,0,0,0,0,1
302,6,1,2414,6722,1,1,2,100,10,4,0
302,6,2,2414,0,0,0,0,0,0,0,1
302,7,1,2415,2103,2,1,1,200,5,1,0
302,7,2,2415,0,0,0,0,0,0,0,1
302,8,1,2416,582,5,2,1,100,5,0,0
302,8,2,2416,0,0,0,0,0,0,0,1
303,1,1,2417,6296,1,5,2,50,5,4,0
303,1,2,2417,0,0,0,0,0,0,0,1
303,2,1,2418,3209,4,5,1,200,0,2,0
303,2,2,2418,0,0,0,0,0,0,0,1
303,3,1,2419,2722,3,4,0,100,15,1,0
303,3,2,2419,0,0,0,0,0,0,0,1
303,4,1,2420,2746,3,3,1,100,15,1,0
303,4,2,2420,0,0,0,0,0,0,0,1
303,5,1,2421,5762,1,1,0,0,0,4,0
303,5,2,2421,0,0,0,0,0,0,0,1
303,6,1,2422,5777,4,3,0,0,0,4,0
303,6,2,2422,0,0,0,0,0,0,0,1
303,7,1,2423,5872,3,4,0,50,0,4,0
303,7,2,2423,0,0,0,0,0,0,0,1
303,8,1,2424,8630,1,4,2,200,15,5,0
303,8,2,2424,0,0,0,0,0,0,0,1
304,1,1,2425,1349,4,5,2,100,15,0,0
304,1,2,2425,0,0,0,0,0,0,0,1
304,2,1,2426,4140,5,5,2,50,15,2,0
304,2,2,2426,0,0,0,0,0,0,0,1
304,3,1,2427,3140,1,4,2,100,0,2,0
304,3,2,2427,0,0,0,0,0,0,0,1
304,4,1,2428,4428,5,3,0,50,0,3,0
304,4,2,2428,0,0,0,0,0,0,0,1
304,5,1,2429,7375,0,5,2,50,0,5,0
304,5,2,2429,0,0,0,0,0,0,0,1
304,6,1,2430,67,0,2,2,0,0,0,0
304,6,2,2430,0,0,0,0,0,0,0,1
304,7,1,2431,1395,2,3,1,200,15,0,0
304,7,2,2431,0,0,0,0,0,0,0,1
304,8,1,2432,5993,4,4,1,100,0,4,0
304,8,2,2432,0,0,0,0,0,0,0,1
305,1,1,2433,3671,4,2,2,0,10,2,0
305,1,2,2433,0,0,0,0,0,0,0,1
305,2,1,2434,1710,5,5,2,100,0,1,0
305,2,2,2434,0,0,0,0,0,0,0,1
305,3,1,2435,8230,3,2,1,200,10,5,0
305,3,2,2435,0,0,0,0,0,0,0,1
305,4,1,2436,428,1,2,2,0,5,0,0
305,4,2,2436,0,0,0,0,0,0,0,1
305,5,1,2437,6897,2,5,1,0,15,4,0
305,5,2,2437,0,0,0,0,0,0,0,1
305,6,1,2438,3842,1,1,2,100,10,2,0
305,6,2,2438,0,0,0,0,0,0,0,1
305,7,1,2439,1210,3,2,1,50,15,0,0
305,7,2,2439,0,0,0,0,0,0,0,1
305,8,1,2440,431,4,2,2,0,5,0,0
305,8,2,2440,0,0,0,0,0,0,0,1
306,1,1,2441,5779,0,4,0,0,0,4,0
306,1,2,2441,0,0,0,0,0,0,0,1
306,2,1,2442,1054,3,1,2,200,10,0,0
306,2,2,2442,0,0,0,0,0,0,0,1
306,3,1,2443,5184,5,4,1,50,10,3,0
306,3,2,2443,0,0,0,0,0,0,0,1
306,4,1,2444,1529,4,5,2,0,0,1,0
306,4,2,2444,0,0,0,0,0,0,0,1
306,5,1,2445,5945,4,1,0,100,0,4,0
306,5,2,2445,0,0,0,0,0,0,0,1
306,6,1,2446,2370,5,5,0,100,10,1,0
306,6,2,2446,0,0,0,0,0,0,0,1
306,7,1,2447,3574,3,1,2,200,5,2,0
306,7,2,2447,0,0,0,0,0,0,0,1
306,8,1,2448,8629,0,4,2,200,15,5,0
306,8,2,2448,0,0,0,0,0,0,0,1
307,1,1,2449,81,2,4,2,0,0,0,0
307,1,2,2449,0,0,0,0,0,0,0,1
307,2,1,2450,7224,5,4,0,0,0,5,0
307,2,2,2450,0,0,0,0,0,0,0,1
307,3,1,2451,3430,3,2,0,100,5,2,0
307,3,2,2451,0,0,0,0,0,0,0,1
307,4,1,2452,397,0,2,1,0,5,0,0
307,4,2,2452,0,0,0,0,0,0,0,1
307,5,1,2453,8408,1,2,1,50,15,5,0
307,5,2,2453,0,0,0,0,0,0,0,1
307,6,1,2454,7375,0,5,2,50,0,5,0
307,6,2,2454,0,0,0,0,0,0,0,1
307,7,1,2455,7249,0,4,1,0,0,5,0
307,7,2,2455,0,0,0,0,0,0,0,1
307,8,1,2456,254,1,3,2,100,0,0,0
307,8,2,2456,0,0,0,0,0,0,0,1
308,1,1,2457,7498,3,5,0,200,0,5,0
308,1,2,2457,0,0,0,0,0,0,0,1
308,2,1,2458,5387,4,3,2,200,10,3,0
308,2,2,2458,0,0,0,0,0,0,0,1
308,3,1,2459,2386,3,3,1,100,10,1,0
308,3,2,2459,0,0,0,0,0,0,0,1
308,4,1,2460,2040,5,5,1,100,5,1,0
308,4,2,2460,0,0,0,0,0,0,0,1
308,5,1,2461,6399,2,2,0,200,5,4,0
308,5,2,2461,0,0,0,0,0,0,0,1
308,6,1,2462,8014,3,1,0,50,10,5,0
308,6,2,2462,0,0,0,0,0,0,0,1
308,7,1,2463,2329,0,4,2,50,10,1,0
308,7,2,2463,0,0,0,0,0,0,0,1
308,8,1,2464,1336,3,3,2,100,15,0,0
308,8,2,2464,0,0,0,0,0,0,0,1
309,1,1,2465,7193,4,4,2,200,15,4,0
309,1,2,2465,0,0,0,0,0,0,0,1
309,2,1,2466,8639,4,5,2,200,15,5,0
309,2,2,2466,0,0,0,0,0,0,0,1
309,3,1,2467,6896,1,5,1,0,15,4,0
309,3,2,2467,0,0,0,0,0,0,0,1
309,4,1,2468,5765,4,1,0,0,0,4,0
309,4,2,2468,0,0,0,0,0,0,0,1
309,5,1,2469,2459,4,5,0,200,10,1,0
309,5,2,2469,0,0,0,0,0,0,0,1
309,6,1,2470,99,2,2,0,50,0,0,0
309,6,2,2470,0,0,0,0,0,0,0,1
309,7,1,2471,2175,2,3,0,0,10,1,0
309,7,2,2471,0,0,0,0,0,0,0,1
309,8,1,2472,3910,3,2,1,200,10,2,0
309,8,2,2472,0,0,0,0,0,0,0,1
310,1,1,2473,6809,4,5,1,200,10,4,0
